"Date","Time","Location","Area","Road","StartPoint","EndPoint","Temp","Humidity","ACOSD","Legend"
"2021-11-25","11:47","부산","연제구","중앙대로","","","15","48","12","매우좋음"
"2021-11-25","11:56","부산","연제구","연수로","","","15","52","12","매우좋음"
"2021-11-25","12:16","부산","연제구","과정로","","","14","45","10","매우좋음"
"2021-11-25","12:38","부산","연제구","월드컵대로","부산광역시 연제구 연산동 1949-15","부산광역시 연제구 거제동 1374","14","44","12","매우좋음"
"2021-11-25","13:07","부산","부산진구","동평로","부산광역시 부산진구 양정동 288-3","부산광역시 부산진구 당감동 515-3","14","47","11","매우좋음"
"2021-11-25","13:39","부산","남구","황령대로","부산광역시 남구 대연동-26","부산광역시 남구 대연동 1838","16","48","19","매우좋음"
"2021-11-25","13:45","부산","남구","분포로","","부산광역시 남구 용호동 176-11","15","49","7","매우좋음"
"2021-11-25","13:52","부산","남구","신선로","부산광역시 남구 대연동 1843","부산광역시 남구 감만동 254-9","16","49","22","매우좋음"
"2021-11-25","14:09","부산","남구","북항로","부산광역시 남구 용당동 168-25","부산광역시 남구 감만동 521-27","16","50","17","매우좋음"
"2021-11-25","14:25","부산","남구","우암로","부산광역시 남구 감만동 254-58","부산광역시 남구 문현동 산 157-4","15","41","32","매우좋음"
"2021-11-25","14:40","부산","동구","충장대로","부산광역시 남구 문현동 721-14","부산광역시 중구 중앙동4가 90-6","16","41","100","좋음"
"2021-11-25","15:04","부산","동구","중앙대로","부산광역시 중구 대창동2가 38-1","부산광역시 동구 범일동 62-3","14","37","8","매우좋음"
"2021-11-25","15:22","부산","동구","범일로","부산광역시 부산진구 범천동 946-18","부산광역시 동구 범일동 252-1915","17","41","18","매우좋음"
"2021-11-25","10:56","서울","강서구","개화동로","서울특별시 강서구 개화동 428-1","서울특별시 강서구 방화동 886-15","9","54","15","매우좋음"
"2021-11-25","11:02","서울","강서구","공항대로","서울특별시 강서구 방화동 886-15","서울특별시 양천구 목동 560","9","53","10","매우좋음"
"2021-11-25","11:32","서울","강서구","양천로","","","9","49","32","매우좋음"
"2021-11-25","11:57","서울","강서구","초원로","","","9","43","9","매우좋음"
"2021-11-25","12:02","서울","강서구","마곡중앙5로","","","9","44","34","매우좋음"
"2021-11-25","12:09","서울","강서구","방화대로","","","9","45","7","매우좋음"
"2021-11-25","12:17","서울","강서구","금낭화로","","","9","46","10","매우좋음"
"2021-11-25","12:28","서울","강서구","하늘길","서울특별시 강서구 공항동 1373","서울특별시 강서구 외발산동 423-1","10","44","2","매우좋음"
"2021-11-25","13:32","서울","강서구","남부순환로","서울특별시 강서구 공항동 74-5","서울특별시 강서구 외발산동 248","11","41","12","매우좋음"
"2021-11-25","13:42","서울","강서구","수명로","서울특별시 강서구 내발산동 755-7","서울특별시 강서구 내발산동 751-2","11","42","6","매우좋음"
"2021-11-25","13:44","서울","강서구","마곡중앙로","서울특별시 강서구 내발산동 751-2","서울특별시 강서구 마곡동 761-5","11","40","77","좋음"
"2021-11-25","14:48","서울","용산구","서빙고로","서울특별시 성동구 옥수동 117-6","서울특별시 용산구 한강로3가 64","12","37","11","매우좋음"
"2021-11-25","15:12","서울","용산구","새창로","서울특별시 용산구 한강로2가 181-1","서울특별시 용산구 도원동 1-123","11","37","29","매우좋음"
"2021-11-25","15:18","서울","용산구","백범로","서울특별시 용산구 효창동 5-277","서울특별시 용산구 한강로1가 97","11","36","7","매우좋음"
"2021-11-25","15:50","서울","용산구","원효로","서울특별시 용산구 원효로1가 109-1","서울특별시 용산구 원효로3가 294-1","11","36","155","나쁨"
"2021-11-25","11:18","경기","평택시","삼남로","경기도 평택시 칠원동 535","경기도 평택시 도일동 990-24","11","64","175","나쁨"
"2021-11-25","11:27","경기","평택시","도일유통길","경기도 평택시 도일동 1190","경기도 평택시 도일동 1189","11","64","193","나쁨"
"2021-11-25","11:38","경기","평택시","청원로","경기도 평택시 이충동 617","경기도 평택시 장안동 223-11","11","59","111","보통"
"2021-11-25","11:47","경기","평택시","산단로","경기도 평택시 모곡동 454","경기도 평택시 모곡동 453","11","58","889","매우나쁨"
"2021-11-25","11:53","경기","평택시","정암로","","","11","59","164","나쁨"
"2021-11-25","11:57","경기","평택시","추담로","","","11","59","376","매우나쁨"
"2021-11-25","12:12","경기","평택시","지산천로","","","11","59","210","매우나쁨"
"2021-11-25","12:19","경기","평택시","지산로","","","11","59","392","매우나쁨"
"2021-11-25","13:00","경기","평택시","청북남로","경기도 평택시 청북읍 후사리 366-11","경기도 평택시 청북읍 옥길리 1206","11","57","40","매우좋음"
"2021-11-25","13:11","경기","평택시","안청로1길","경기도 평택시 청북읍 옥길리 1213","경기도 평택시 청북읍 옥길리 1218","11","59","60","좋음"
"2021-11-25","13:14","경기","평택시","안청로","경기도 평택시 청북읍 옥길리 1200","경기도 평택시 청북읍 옥길리 271-6","11","58","96","좋음"
"2021-11-25","13:27","경기","평택시","안현로서9길","경기도 평택시 안중읍 현화리 산 408","경기도 평택시 안중읍 현화리 877","11","60","178","나쁨"
"2021-11-25","13:34","경기","평택시","안현로서7길","경기도 평택시 안중읍 현화리 910","경기도 평택시 안중읍 현화리 879","11","60","107","보통"
"2021-11-25","13:41","경기","평택시","안현로서6길","경기도 평택시 안중읍 현화리 877","경기도 평택시 안중읍 현화리 889","11","61","113","보통"
"2021-11-25","14:11","경기","평택시","평택항만길","경기도 평택시 포승읍 만호리 산 60-1","경기도 평택시 포승읍 원정리 1205-8","11","56","138","보통"
"2021-11-25","14:21","경기","평택시","포승공단순환로","경기도 평택시 포승읍 원정리 1204-6","경기도 평택시 포승읍 만호리 606","11","56","284","매우나쁨"
"2021-11-25","14:38","경기","평택시","평택항로","경기도 평택시 포승읍 만호리 604","경기도 평택시 포승읍 도곡리 251-1","11","56","278","매우나쁨"
"2021-11-25","14:54","경기","평택시","평택항로156번길","경기도 평택시 포승읍 내기리 683","경기도 평택시 포승읍 만호리 603","11","56","96","좋음"
"2021-11-25","14:59","경기","평택시","포승공단로","경기도 평택시 포승읍 원정리 1359","경기도 평택시 포승읍 도곡리 1203","11","55","193","나쁨"
"2021-11-25","11:02","경기","용인시 수지구","법조로","","경기도 용인시 수지구 상현동 341-26","9","66","2","매우좋음"
"2021-11-25","11:13","경기","용인시 수지구","만현로","경기도 용인시 수지구 상현동 250-1","경기도 용인시 수지구 풍덕천동 1125-1","10","64","31","매우좋음"
"2021-11-25","11:21","경기","용인시 수지구","정평로","경기도 용인시 수지구 풍덕천동 1124","경기도 용인시 수지구 풍덕천동 781","10","62","35","매우좋음"
"2021-11-25","11:37","경기","용인시 수지구","수풍로","경기도 용인시 수지구 풍덕천동 772","경기도 용인시 수지구 동천동 890","10","60","66","좋음"
"2021-11-25","11:49","경기","용인시 수지구","동천로","경기도 용인시 수지구 동천동 200-7","경기도 용인시 수지구 동천동 957","9","58","304","매우나쁨"
"2021-11-25","11:56","경기","용인시 수지구","손곡로","","","10","57","164","나쁨"
"2021-11-25","12:39","경기","용인시 수지구","풍덕천로","","","11","50","23","매우좋음"
"2021-11-25","12:47","경기","용인시 수지구","신봉1로","경기도 용인시 수지구 풍덕천동 1011","경기도 용인시 수지구 신봉동 1004","10","51","31","매우좋음"
"2021-11-25","13:03","경기","용인시 수지구","도마치로","경기도 용인시 수지구 신봉동 1004","경기도 용인시 수지구 성복동 520","10","51","136","보통"
"2021-11-25","14:35","경기","용인시 수지구","성복2로","경기도 용인시 수지구 성복동 410-17","경기도 용인시 수지구 성복동 74-9","10","49","71","좋음"
"2021-11-25","14:42","경기","용인시 수지구","성복1로","경기도 용인시 수지구 상현동 102-12","경기도 용인시 수지구 성복동 564","10","50","52","좋음"
"2021-11-25","14:57","경기","용인시 수지구","신봉2로","경기도 용인시 수지구 신봉동 1000","경기도 용인시 수지구 신봉동 31-9","10","49","37","매우좋음"
"2021-11-25","15:13","경기","용인시 수지구","진산로","경기도 용인시 수지구 풍덕천동 1173","경기도 용인시 기흥구 보정동 209-5","10","48","76","좋음"
"2021-11-25","15:18","경기","용인시 기흥구","용구대로2469번길","경기도 용인시 기흥구 보정동 1115-4","경기도 용인시 기흥구 보정동 산 63-1","11","47","113","보통"
"2021-11-25","15:22","경기","용인시 기흥구","구교동로","경기도 용인시 기흥구 보정동 1019-236","경기도 용인시 기흥구 마북동 176-6","10","48","48","매우좋음"
"2021-11-25","15:37","경기","용인시 기흥구","구성로","경기도 용인시 기흥구 언남동 514","경기도 용인시 기흥구 마북동 466-1","10","47","48","매우좋음"
"2021-11-25","15:53","경기","용인시 기흥구","기흥로116번길","경기도 용인시 기흥구 언남동 499-1","경기도 용인시 기흥구 신갈동 701","10","47","43","매우좋음"
"2021-11-25","15:56","경기","용인시 기흥구","구갈로","경기도 용인시 기흥구 신갈동 167","경기도 용인시 기흥구 구갈동 425-4","10","46","79","좋음"
"2021-11-25","16:04","경기","용인시 기흥구","기흥로","경기도 용인시 기흥구 구갈동 370-25","경기도 용인시 기흥구 신갈동 167","10","43","46","매우좋음"
"2021-11-26","10:04","서울","구로구","부일로","서울특별시 구로구 궁동 197-10","서울특별시 구로구 온수동 60","6","41","32","매우좋음"
"2021-11-26","10:28","서울","구로구","서해안로","서울특별시 구로구 항동 211-22","서울특별시 구로구 개봉동 243-2","6","39","16","매우좋음"
"2021-11-26","10:49","서울","구로구","중앙로","서울특별시 구로구 고척동 52-333","서울특별시 구로구 고척동 1-15","7","37","25","매우좋음"
"2021-11-26","10:57","서울","구로구","고척로","서울특별시 구로구 고척동 186-4","서울특별시 구로구 오류동 6-2","7","37","23","매우좋음"
"2021-11-26","11:22","서울","구로구","오리로","서울특별시 구로구 궁동 5","서울특별시 구로구 천왕동 49-3","7","36","15","매우좋음"
"2021-11-26","12:12","서울","구로구","금오로","경기도 광명시 옥길동 45-2","서울특별시 구로구 천왕동 278-3","7","35","29","매우좋음"
"2021-11-26","12:17","서울","구로구","천왕로","서울특별시 구로구 천왕동 14-43","서울특별시 구로구 천왕동 277-4","7","36","7","매우좋음"
"2021-11-26","12:31","서울","구로구","개봉로","서울특별시 구로구 개봉동 372-1","서울특별시 구로구 개봉동 139-4","8","36","31","매우좋음"
"2021-11-26","12:58","서울","구로구","공원로","서울특별시 구로구 신도림동 422-10","서울특별시 구로구 구로동 50","8","36","5","매우좋음"
"2021-11-26","13:07","서울","구로구","구로중앙로","서울특별시 구로구 구로동 147-5","서울특별시 구로구 구로동 604-15","8","36","5","매우좋음"
